timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1753561768822,00;1;GET character ID;200;OK;Nataliia 1-86;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768824,00;3;POST create character;201;Created;Nataliia 1-86;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768828,00;1;PUT change character;200;OK;Nataliia 1-86;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768829,00;2;Delete character;200;OK;Nataliia 1-86;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768832,00;1;GET characters;200;OK;Nataliia 1-87;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768833,00;1;GET character ID;200;OK;Nataliia 1-87;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768835,00;2;POST create character;201;Created;Nataliia 1-87;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768837,00;2;PUT change character;200;OK;Nataliia 1-87;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768840,00;2;Delete character;200;OK;Nataliia 1-87;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768841,00;2;GET characters;200;OK;Nataliia 1-88;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768843,00;1;GET character ID;200;OK;Nataliia 1-88;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768845,00;3;POST create character;201;Created;Nataliia 1-88;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;2
1753561768849,00;2;PUT change character;200;OK;Nataliia 1-88;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768850,00;2;GET characters;200;OK;Nataliia 1-89;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;2;0;0
1753561768851,00;2;Delete character;200;OK;Nataliia 1-88;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768852,00;2;GET character ID;200;OK;Nataliia 1-89;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768855,00;3;POST create character;201;Created;Nataliia 1-89;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768859,00;2;GET characters;200;OK;Nataliia 1-90;text;TRUE;;1057;0;2;2;http://localhost:3001/characters;2;0;0
1753561768859,00;3;PUT change character;200;OK;Nataliia 1-89;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;3;0;0
1753561768861,00;2;GET character ID;200;OK;Nataliia 1-90;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;2;0;0
1753561768863,00;1;Delete character;200;OK;Nataliia 1-89;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768864,00;2;POST create character;201;Created;Nataliia 1-90;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768867,00;1;PUT change character;200;OK;Nataliia 1-90;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768869,00;1;Delete character;200;OK;Nataliia 1-90;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768872,00;1;GET characters;200;OK;Nataliia 1-91;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768873,00;2;GET character ID;200;OK;Nataliia 1-91;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768876,00;3;POST create character;201;Created;Nataliia 1-91;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768880,00;2;PUT change character;200;OK;Nataliia 1-91;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768880,00;3;GET characters;200;OK;Nataliia 1-92;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;3;0;0
1753561768882,00;2;Delete character;200;OK;Nataliia 1-91;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768883,00;2;GET character ID;200;OK;Nataliia 1-92;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768887,00;1;GET characters;200;OK;Nataliia 1-93;text;TRUE;;1017;0;2;2;http://localhost:3001/characters;1;0;0
1753561768886,00;3;POST create character;201;Created;Nataliia 1-92;text;TRUE;;279;224;2;2;http://localhost:3001/character;3;0;1
1753561768888,00;2;GET character ID;200;OK;Nataliia 1-93;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;2;0;0
1753561768890,00;2;PUT change character;200;OK;Nataliia 1-92;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768891,00;3;POST create character;201;Created;Nataliia 1-93;text;TRUE;;279;224;2;2;http://localhost:3001/character;3;0;1
1753561768892,00;4;Delete character;200;OK;Nataliia 1-92;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;4;0;0
1753561768895,00;3;PUT change character;200;OK;Nataliia 1-93;text;TRUE;;270;222;2;2;http://localhost:3001/character/23;3;0;0
1753561768897,00;3;GET characters;200;OK;Nataliia 1-94;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;2;0;0
1753561768898,00;3;Delete character;200;OK;Nataliia 1-93;text;TRUE;;293;225;2;2;http://localhost:3001/character/23;3;0;0
1753561768900,00;2;GET character ID;200;OK;Nataliia 1-94;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768903,00;7;POST create character;201;Created;Nataliia 1-94;text;TRUE;;279;224;2;2;http://localhost:3001/character;7;0;1
1753561768908,00;3;GET characters;200;OK;Nataliia 1-95;text;TRUE;;1057;0;2;2;http://localhost:3001/characters;3;0;0
1753561768911,00;2;PUT change character;200;OK;Nataliia 1-94;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768911,00;4;GET character ID;200;OK;Nataliia 1-95;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;4;0;0
1753561768914,00;3;Delete character;200;OK;Nataliia 1-94;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;3;0;0
1753561768917,00;6;GET characters;200;OK;Nataliia 1-96;text;TRUE;;1017;0;2;2;http://localhost:3001/characters;6;0;0
1753561768916,00;9;POST create character;201;Created;Nataliia 1-95;text;TRUE;;279;224;2;2;http://localhost:3001/character;9;0;1
1753561768923,00;3;GET character ID;200;OK;Nataliia 1-96;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;3;0;0
1753561768926,00;2;PUT change character;200;OK;Nataliia 1-95;text;TRUE;;270;222;3;3;http://localhost:3001/character/22;2;0;0
1753561768927,00;1;GET characters;200;OK;Nataliia 1-97;text;TRUE;;1053;0;3;3;http://localhost:3001/characters;1;0;0
1753561768928,00;2;Delete character;200;OK;Nataliia 1-95;text;TRUE;;293;225;3;3;http://localhost:3001/character/22;2;0;0
1753561768927,00;4;POST create character;201;Created;Nataliia 1-96;text;TRUE;;279;224;2;2;http://localhost:3001/character;4;0;1
1753561768928,00;4;GET character ID;200;OK;Nataliia 1-97;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;4;0;0
1753561768932,00;1;PUT change character;200;OK;Nataliia 1-96;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;1;0;0
1753561768932,00;2;POST create character;201;Created;Nataliia 1-97;text;TRUE;;279;224;2;2;http://localhost:3001/character;2;0;1
1753561768933,00;1;Delete character;200;OK;Nataliia 1-96;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768934,00;1;PUT change character;200;OK;Nataliia 1-97;text;TRUE;;270;222;1;1;http://localhost:3001/character/23;1;0;0
1753561768936,00;1;Delete character;200;OK;Nataliia 1-97;text;TRUE;;293;225;2;2;http://localhost:3001/character/23;1;0;0
1753561768936,00;2;GET characters;200;OK;Nataliia 1-98;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768938,00;1;GET character ID;200;OK;Nataliia 1-98;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768940,00;3;POST create character;201;Created;Nataliia 1-98;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768944,00;2;PUT change character;200;OK;Nataliia 1-98;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768946,00;1;Delete character;200;OK;Nataliia 1-98;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768947,00;1;GET characters;200;OK;Nataliia 1-99;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768948,00;1;GET character ID;200;OK;Nataliia 1-99;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768950,00;2;POST create character;201;Created;Nataliia 1-99;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768953,00;1;PUT change character;200;OK;Nataliia 1-99;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768955,00;1;Delete character;200;OK;Nataliia 1-99;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768956,00;1;GET characters;200;OK;Nataliia 1-100;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768958,00;1;GET character ID;200;OK;Nataliia 1-100;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768960,00;2;POST create character;201;Created;Nataliia 1-100;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768963,00;1;PUT change character;200;OK;Nataliia 1-100;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768964,00;2;Delete character;200;OK;Nataliia 1-100;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;2;0;0
